datum;kraj_kod;kraj;pohlavi_kod;druh_duchodu_kod;pocet_duchodcu;prumerna_vyse_duchodu;prumerna_vyse_srazky;prumerny_vek
31.10.2020;VC.116;Jihomoravský kraj;T;PK_DISABILITY_S8;2673;10380;2317;51
31.10.2020;VC.116;Jihomoravský kraj;T;PK_OLDAGE_S8;4306;12805;2193;69
31.10.2020;VC.116;Jihomoravský kraj;T;PK_PENSIONS_T1;7060;11841;2234;62
31.10.2020;VC.116;Jihomoravský kraj;T;PK_POZ;81;8835;1723;60
31.10.2020;VC.124;Olomoucký kraj;F;PK_DISABILITY_S8;496;10068;2915;51
31.10.2020;VC.124;Olomoucký kraj;F;PK_OLDAGE_S8;1198;12031;2270;69
31.10.2020;VC.124;Olomoucký kraj;F;PK_PENSIONS_T1;1753;11368;2470;63
31.10.2020;VC.124;Olomoucký kraj;F;PK_POZ;59;8823;2797;59
31.10.2020;VC.124;Olomoucký kraj;M;PK_DISABILITY_S8;827;10624;2514;52
31.10.2020;VC.124;Olomoucký kraj;M;PK_OLDAGE_S8;1325;12906;2337;69
31.10.2020;VC.124;Olomoucký kraj;M;PK_PENSIONS_T1;2162;12012;2407;62
31.10.2020;VC.124;Olomoucký kraj;M;PK_POZ;10;8396;2891;59
31.10.2020;VC.124;Olomoucký kraj;T;PK_DISABILITY_S8;1323;10416;2664;51
31.10.2020;VC.124;Olomoucký kraj;T;PK_OLDAGE_S8;2523;12491;2305;69
31.10.2020;VC.124;Olomoucký kraj;T;PK_PENSIONS_T1;3915;11724;2436;63
31.10.2020;VC.124;Olomoucký kraj;T;PK_POZ;69;8761;2811;59
31.10.2020;VC.132;Moravskoslezský kraj;F;PK_DISABILITY_S8;1235;10146;2913;51
31.10.2020;VC.132;Moravskoslezský kraj;F;PK_OLDAGE_S8;2908;12110;2382;68
31.10.2020;VC.132;Moravskoslezský kraj;F;PK_PENSIONS_T1;4338;11439;2534;63
31.10.2020;VC.132;Moravskoslezský kraj;F;PK_POZ;195;9624;2403;60
31.10.2020;VC.132;Moravskoslezský kraj;M;PK_DISABILITY_S8;2274;10990;2557;52
31.10.2020;VC.132;Moravskoslezský kraj;M;PK_OLDAGE_S8;3365;14107;2934;68
31.10.2020;VC.132;Moravskoslezský kraj;M;PK_PENSIONS_T1;5655;12838;2782;61
31.10.2020;VC.132;Moravskoslezský kraj;M;PK_POZ;16;8483;3203;51
31.10.2020;VC.132;Moravskoslezský kraj;T;PK_DISABILITY_S8;3509;10693;2682;52
31.10.2020;VC.132;Moravskoslezský kraj;T;PK_OLDAGE_S8;6273;13181;2678;68
31.10.2020;VC.132;Moravskoslezský kraj;T;PK_PENSIONS_T1;9993;12231;2675;62
31.10.2020;VC.132;Moravskoslezský kraj;T;PK_POZ;211;9538;2464;60
31.10.2020;VC.141;Zlínský kraj;F;PK_DISABILITY_S8;415;10574;2347;51
31.10.2020;VC.141;Zlínský kraj;F;PK_OLDAGE_S8;876;12363;2148;69
31.10.2020;VC.141;Zlínský kraj;F;PK_PENSIONS_T1;1325;11718;2197;63
31.10.2020;VC.141;Zlínský kraj;F;PK_POZ;34;9059;1640;59
31.10.2020;VC.141;Zlínský kraj;M;PK_DISABILITY_S8;661;11076;2330;52
31.10.2020;VC.141;Zlínský kraj;M;PK_OLDAGE_S8;967;13355;2508;68
31.10.2020;VC.141;Zlínský kraj;M;PK_PENSIONS_T1;1630;12424;2433;62
31.10.2020;VC.141;Zlínský kraj;M;PK_POZ;2;7852;52;66
31.10.2020;VC.141;Zlínský kraj;T;PK_DISABILITY_S8;1076;10883;2337;52
31.10.2020;VC.141;Zlínský kraj;T;PK_OLDAGE_S8;1843;12884;2337;69
31.10.2020;VC.141;Zlínský kraj;T;PK_PENSIONS_T1;2955;12108;2327;63
31.10.2020;VC.141;Zlínský kraj;T;PK_POZ;36;8992;1552;60
31.10.2020;VC.19;Hlavní město Praha;F;PK_DISABILITY_S8;775;10499;2075;52
31.10.2020;VC.19;Hlavní město Praha;F;PK_OLDAGE_S8;1858;12590;2054;69
31.10.2020;VC.19;Hlavní město Praha;F;PK_PENSIONS_T1;2683;11922;2047;64
31.10.2020;VC.19;Hlavní město Praha;F;PK_POZ;50;9137;1378;61
31.10.2020;VC.19;Hlavní město Praha;M;PK_DISABILITY_S8;1111;10696;2041;51
31.10.2020;VC.19;Hlavní město Praha;M;PK_OLDAGE_S8;2310;13078;2310;69
31.10.2020;VC.19;Hlavní město Praha;M;PK_PENSIONS_T1;3431;12296;2220;64
31.10.2020;VC.19;Hlavní město Praha;M;PK_POZ;10;9179;1376;65
31.10.2020;VC.19;Hlavní město Praha;T;PK_DISABILITY_S8;1886;10616;2055;51
31.10.2020;VC.19;Hlavní město Praha;T;PK_OLDAGE_S8;4168;12860;2196;69
31.10.2020;VC.19;Hlavní město Praha;T;PK_PENSIONS_T1;6114;12131;2144;64
31.10.2020;VC.19;Hlavní město Praha;T;PK_POZ;60;9144;1378;62
31.10.2020;VC.27;Středočeský kraj;F;PK_DISABILITY_S8;1117;10313;2383;51
31.10.2020;VC.27;Středočeský kraj;F;PK_OLDAGE_S8;2451;12400;1984;69
31.10.2020;VC.27;Středočeský kraj;F;PK_PENSIONS_T1;3671;11670;2086;63
31.10.2020;VC.27;Středočeský kraj;F;PK_POZ;103;9033;1300;60
31.10.2020;VC.27;Středočeský kraj;M;PK_DISABILITY_S8;1514;10998;2188;51
31.10.2020;VC.27;Středočeský kraj;M;PK_OLDAGE_S8;2525;13356;2380;69
31.10.2020;VC.27;Středočeský kraj;M;PK_PENSIONS_T1;4057;12452;2308;62
31.10.2020;VC.27;Středočeský kraj;M;PK_POZ;18;7991;2192;59
31.10.2020;VC.27;Středočeský kraj;T;PK_DISABILITY_S8;2631;10707;2271;51
31.10.2020;VC.27;Středočeský kraj;T;PK_OLDAGE_S8;4976;12885;2185;69
31.10.2020;VC.27;Středočeský kraj;T;PK_PENSIONS_T1;7728;12081;2202;62
31.10.2020;VC.27;Středočeský kraj;T;PK_POZ;121;8878;1433;60
31.10.2020;VC.35;Jihočeský kraj;F;PK_DISABILITY_S8;654;9857;2479;50
31.10.2020;VC.35;Jihočeský kraj;F;PK_OLDAGE_S8;1216;12345;1937;68
31.10.2020;VC.35;Jihočeský kraj;F;PK_PENSIONS_T1;1901;11428;2128;62
31.10.2020;VC.35;Jihočeský kraj;F;PK_POZ;31;8625;2229;58
31.10.2020;VC.35;Jihočeský kraj;M;PK_DISABILITY_S8;892;10338;2119;51
31.10.2020;VC.35;Jihočeský kraj;M;PK_OLDAGE_S8;1248;13138;2324;68
31.10.2020;VC.35;Jihočeský kraj;M;PK_PENSIONS_T1;2148;11955;2236;61
31.10.2020;VC.35;Jihočeský kraj;M;PK_POZ;8;7776;1548;59
31.10.2020;VC.35;Jihočeský kraj;T;PK_DISABILITY_S8;1546;10134;2271;50
31.10.2020;VC.35;Jihočeský kraj;T;PK_OLDAGE_S8;2464;12747;2133;68
31.10.2020;VC.35;Jihočeský kraj;T;PK_PENSIONS_T1;4049;11708;2185;61
31.10.2020;VC.35;Jihočeský kraj;T;PK_POZ;39;8451;2089;58
31.10.2020;VC.43;Plzeňský kraj;F;PK_DISABILITY_S8;566;10669;1980;50
31.10.2020;VC.43;Plzeňský kraj;F;PK_OLDAGE_S8;1019;12297;1912;68
31.10.2020;VC.43;Plzeňský kraj;F;PK_PENSIONS_T1;1620;11665;1930;62
31.10.2020;VC.43;Plzeňský kraj;F;PK_POZ;35;9346;1626;58
31.10.2020;VC.43;Plzeňský kraj;M;PK_DISABILITY_S8;887;10855;1990;51
31.10.2020;VC.43;Plzeňský kraj;M;PK_OLDAGE_S8;1186;13297;2266;69
31.10.2020;VC.43;Plzeňský kraj;M;PK_PENSIONS_T1;2078;12240;2146;61
31.10.2020;VC.43;Plzeňský kraj;M;PK_POZ;5;7205;1433;49
31.10.2020;VC.43;Plzeňský kraj;T;PK_DISABILITY_S8;1453;10782;1986;51
31.10.2020;VC.43;Plzeňský kraj;T;PK_OLDAGE_S8;2205;12835;2102;69
31.10.2020;VC.43;Plzeňský kraj;T;PK_PENSIONS_T1;3698;11988;2052;62
31.10.2020;VC.43;Plzeňský kraj;T;PK_POZ;40;9078;1601;57
31.10.2020;VC.51;Karlovarský kraj;F;PK_DISABILITY_S8;365;10438;1993;50
31.10.2020;VC.51;Karlovarský kraj;F;PK_OLDAGE_S8;971;11896;1803;68
31.10.2020;VC.51;Karlovarský kraj;F;PK_PENSIONS_T1;1374;11424;1856;64
31.10.2020;VC.51;Karlovarský kraj;F;PK_POZ;38;8810;1902;58
31.10.2020;VC.51;Karlovarský kraj;M;PK_DISABILITY_S8;527;10797;1956;51
31.10.2020;VC.51;Karlovarský kraj;M;PK_OLDAGE_S8;984;12875;2210;68
31.10.2020;VC.51;Karlovarský kraj;M;PK_PENSIONS_T1;1515;12140;2121;62
31.10.2020;VC.51;Karlovarský kraj;M;PK_POZ;4;7985;2042;60
31.10.2020;VC.51;Karlovarský kraj;T;PK_DISABILITY_S8;892;10650;1971;51
31.10.2020;VC.51;Karlovarský kraj;T;PK_OLDAGE_S8;1955;12389;2008;69
31.10.2020;VC.51;Karlovarský kraj;T;PK_PENSIONS_T1;2889;11799;1995;63
31.10.2020;VC.51;Karlovarský kraj;T;PK_POZ;42;8731;1915;59
31.10.2020;VC.60;Ústecký kraj;F;PK_DISABILITY_S8;1373;10165;1792;51
31.10.2020;VC.60;Ústecký kraj;F;PK_OLDAGE_S8;2865;12022;1764;69
31.10.2020;VC.60;Ústecký kraj;F;PK_PENSIONS_T1;4386;11342;1753;63
31.10.2020;VC.60;Ústecký kraj;F;PK_POZ;148;9113;1168;59
31.10.2020;VC.60;Ústecký kraj;M;PK_DISABILITY_S8;2115;10679;1804;51
31.10.2020;VC.60;Ústecký kraj;M;PK_OLDAGE_S8;2857;13195;2228;69
31.10.2020;VC.60;Ústecký kraj;M;PK_PENSIONS_T1;4987;12114;2047;61
31.10.2020;VC.60;Ústecký kraj;M;PK_POZ;15;8442;1813;58
31.10.2020;VC.60;Ústecký kraj;T;PK_DISABILITY_S8;3488;10476;1799;51
31.10.2020;VC.60;Ústecký kraj;T;PK_OLDAGE_S8;5722;12607;1996;69
31.10.2020;VC.60;Ústecký kraj;T;PK_PENSIONS_T1;9373;11753;1909;62
31.10.2020;VC.60;Ústecký kraj;T;PK_POZ;163;9052;1228;59
31.10.2020;VC.78;Liberecký kraj;F;PK_DISABILITY_S8;655;10123;1811;51
31.10.2020;VC.78;Liberecký kraj;F;PK_OLDAGE_S8;1246;12224;1827;68
31.10.2020;VC.78;Liberecký kraj;F;PK_PENSIONS_T1;1933;11456;1808;62
31.10.2020;VC.78;Liberecký kraj;F;PK_POZ;32;8845;1039;57
31.10.2020;VC.78;Liberecký kraj;M;PK_DISABILITY_S8;909;10969;2032;51
31.10.2020;VC.78;Liberecký kraj;M;PK_OLDAGE_S8;1245;13341;2336;69
31.10.2020;VC.78;Liberecký kraj;M;PK_PENSIONS_T1;2161;12323;2206;61
31.10.2020;VC.78;Liberecký kraj;M;PK_POZ;7;7332;1816;48
31.10.2020;VC.78;Liberecký kraj;T;PK_DISABILITY_S8;1564;10615;1939;51
31.10.2020;VC.78;Liberecký kraj;T;PK_OLDAGE_S8;2491;12782;2081;69
31.10.2020;VC.78;Liberecký kraj;T;PK_PENSIONS_T1;4094;11914;2018;62
31.10.2020;VC.78;Liberecký kraj;T;PK_POZ;39;8573;1179;56
31.10.2020;VC.86;Královéhradecký kraj;F;PK_DISABILITY_S8;563;10281;1963;51
31.10.2020;VC.86;Královéhradecký kraj;F;PK_OLDAGE_S8;1028;12268;1910;68
31.10.2020;VC.86;Královéhradecký kraj;F;PK_PENSIONS_T1;1631;11501;1932;62
31.10.2020;VC.86;Královéhradecký kraj;F;PK_POZ;40;8969;2044;56
31.10.2020;VC.86;Královéhradecký kraj;M;PK_DISABILITY_S8;859;11107;2139;51
31.10.2020;VC.86;Královéhradecký kraj;M;PK_OLDAGE_S8;1131;13243;2272;69
31.10.2020;VC.86;Královéhradecký kraj;M;PK_PENSIONS_T1;1993;12314;2215;61
31.10.2020;VC.86;Královéhradecký kraj;M;PK_POZ;3;7020;2522;57
31.10.2020;VC.86;Královéhradecký kraj;T;PK_DISABILITY_S8;1422;10780;2069;51
31.10.2020;VC.86;Královéhradecký kraj;T;PK_OLDAGE_S8;2159;12779;2100;69
31.10.2020;VC.86;Královéhradecký kraj;T;PK_PENSIONS_T1;3624;11948;2087;62
31.10.2020;VC.86;Královéhradecký kraj;T;PK_POZ;43;8833;2078;56
31.10.2020;VC.94;Pardubický kraj;F;PK_DISABILITY_S8;493;9970;2549;51
31.10.2020;VC.94;Pardubický kraj;F;PK_OLDAGE_S8;832;12235;2012;69
31.10.2020;VC.94;Pardubický kraj;F;PK_PENSIONS_T1;1354;11335;2226;62
31.10.2020;VC.94;Pardubický kraj;F;PK_POZ;29;8725;2890;56
31.10.2020;VC.94;Pardubický kraj;M;PK_DISABILITY_S8;705;10875;2307;50
31.10.2020;VC.94;Pardubický kraj;M;PK_OLDAGE_S8;923;13240;2481;68
31.10.2020;VC.94;Pardubický kraj;M;PK_PENSIONS_T1;1633;12201;2405;61
31.10.2020;VC.94;Pardubický kraj;M;PK_POZ;5;7218;2327;60
31.10.2020;VC.94;Pardubický kraj;T;PK_DISABILITY_S8;1198;10503;2407;50
31.10.2020;VC.94;Pardubický kraj;T;PK_OLDAGE_S8;1755;12764;2258;69
31.10.2020;VC.94;Pardubický kraj;T;PK_PENSIONS_T1;2987;11808;2324;61
31.10.2020;VC.94;Pardubický kraj;T;PK_POZ;34;8504;2807;56
30.11.2020;VC.108;Kraj Vysočina;F;PK_DISABILITY_S8;300;10066;2267;51
30.11.2020;VC.108;Kraj Vysočina;F;PK_OLDAGE_S8;720;12456;1987;69
30.11.2020;VC.108;Kraj Vysočina;F;PK_PENSIONS_T1;1041;11695;2068;63
30.11.2020;VC.108;Kraj Vysočina;F;PK_POZ;21;8863;2009;58
30.11.2020;VC.108;Kraj Vysočina;M;PK_DISABILITY_S8;581;11120;2304;51
30.11.2020;VC.108;Kraj Vysočina;M;PK_OLDAGE_S8;737;13641;2442;69
30.11.2020;VC.108;Kraj Vysočina;M;PK_PENSIONS_T1;1320;12524;2382;61
30.11.2020;VC.108;Kraj Vysočina;M;PK_POZ;2;8265;2899;35
30.11.2020;VC.108;Kraj Vysočina;T;PK_DISABILITY_S8;881;10761;2291;50
30.11.2020;VC.108;Kraj Vysočina;T;PK_OLDAGE_S8;1457;13056;2217;69
30.11.2020;VC.108;Kraj Vysočina;T;PK_PENSIONS_T1;2361;12158;2244;62
30.11.2020;VC.108;Kraj Vysočina;T;PK_POZ;23;8811;2087;56
30.11.2020;VC.116;Jihomoravský kraj;F;PK_DISABILITY_S8;1047;9971;2492;51
30.11.2020;VC.116;Jihomoravský kraj;F;PK_OLDAGE_S8;2120;12333;2002;69
30.11.2020;VC.116;Jihomoravský kraj;F;PK_PENSIONS_T1;3243;11493;2153;63
30.11.2020;VC.116;Jihomoravský kraj;F;PK_POZ;76;9023;1715;60
30.11.2020;VC.116;Jihomoravský kraj;M;PK_DISABILITY_S8;1622;10654;2219;52
30.11.2020;VC.116;Jihomoravský kraj;M;PK_OLDAGE_S8;2180;13272;2380;69
30.11.2020;VC.116;Jihomoravský kraj;M;PK_PENSIONS_T1;3812;12143;2310;61
30.11.2020;VC.116;Jihomoravský kraj;M;PK_POZ;10;7361;1912;53
30.11.2020;VC.116;Jihomoravský kraj;T;PK_DISABILITY_S8;2669;10386;2326;51
30.11.2020;VC.116;Jihomoravský kraj;T;PK_OLDAGE_S8;4300;12809;2194;69
30.11.2020;VC.116;Jihomoravský kraj;T;PK_PENSIONS_T1;7055;11844;2238;62
30.11.2020;VC.116;Jihomoravský kraj;T;PK_POZ;86;8829;1738;60
30.11.2020;VC.124;Olomoucký kraj;F;PK_DISABILITY_S8;493;10037;2880;51
30.11.2020;VC.124;Olomoucký kraj;F;PK_OLDAGE_S8;1182;12044;2275;68
30.11.2020;VC.124;Olomoucký kraj;F;PK_PENSIONS_T1;1734;11364;2459;63
30.11.2020;VC.124;Olomoucký kraj;F;PK_POZ;59;8828;2632;59
30.11.2020;VC.124;Olomoucký kraj;M;PK_DISABILITY_S8;823;10585;2488;52
30.11.2020;VC.124;Olomoucký kraj;M;PK_OLDAGE_S8;1326;12921;2367;69
30.11.2020;VC.124;Olomoucký kraj;M;PK_PENSIONS_T1;2158;12012;2416;62
30.11.2020;VC.124;Olomoucký kraj;M;PK_POZ;9;8402;3095;61
30.11.2020;VC.124;Olomoucký kraj;T;PK_DISABILITY_S8;1316;10380;2635;51
30.11.2020;VC.124;Olomoucký kraj;T;PK_OLDAGE_S8;2508;12508;2323;69
30.11.2020;VC.124;Olomoucký kraj;T;PK_PENSIONS_T1;3892;11723;2435;63
30.11.2020;VC.124;Olomoucký kraj;T;PK_POZ;68;8772;2693;59
30.11.2020;VC.132;Moravskoslezský kraj;F;PK_DISABILITY_S8;1245;10134;2942;51
30.11.2020;VC.132;Moravskoslezský kraj;F;PK_OLDAGE_S8;2900;12112;2385;68
30.11.2020;VC.132;Moravskoslezský kraj;F;PK_PENSIONS_T1;4350;11430;2549;63
30.11.2020;VC.132;Moravskoslezský kraj;F;PK_POZ;205;9644;2472;60
30.11.2020;VC.132;Moravskoslezský kraj;M;PK_DISABILITY_S8;2262;10990;2537;52
30.11.2020;VC.132;Moravskoslezský kraj;M;PK_OLDAGE_S8;3372;14124;2938;68
30.11.2020;VC.132;Moravskoslezský kraj;M;PK_PENSIONS_T1;5650;12854;2777;61
30.11.2020;VC.132;Moravskoslezský kraj;M;PK_POZ;16;8680;2966;51
30.11.2020;VC.132;Moravskoslezský kraj;T;PK_DISABILITY_S8;3507;10686;2681;51
30.11.2020;VC.132;Moravskoslezský kraj;T;PK_OLDAGE_S8;6272;13194;2682;68
30.11.2020;VC.132;Moravskoslezský kraj;T;PK_PENSIONS_T1;10000;12234;2678;62
30.11.2020;VC.132;Moravskoslezský kraj;T;PK_POZ;221;9574;2507;59
30.11.2020;VC.141;Zlínský kraj;F;PK_DISABILITY_S8;414;10579;2361;51
30.11.2020;VC.141;Zlínský kraj;F;PK_OLDAGE_S8;877;12377;2143;69
30.11.2020;VC.141;Zlínský kraj;F;PK_PENSIONS_T1;1327;11726;2200;63
30.11.2020;VC.141;Zlínský kraj;F;PK_POZ;36;9062;1742;59
30.11.2020;VC.141;Zlínský kraj;M;PK_DISABILITY_S8;664;11043;2306;52
30.11.2020;VC.141;Zlínský kraj;M;PK_OLDAGE_S8;965;13366;2525;69
30.11.2020;VC.141;Zlínský kraj;M;PK_PENSIONS_T1;1630;12416;2434;62
30.11.2020;VC.141;Zlínský kraj;M;PK_POZ;1;7858;56;63
30.11.2020;VC.141;Zlínský kraj;T;PK_DISABILITY_S8;1078;10864;2327;52
30.11.2020;VC.141;Zlínský kraj;T;PK_OLDAGE_S8;1842;12895;2343;69
30.11.2020;VC.141;Zlínský kraj;T;PK_PENSIONS_T1;2957;12107;2329;63
30.11.2020;VC.141;Zlínský kraj;T;PK_POZ;37;9029;1696;59
30.11.2020;VC.19;Hlavní město Praha;F;PK_DISABILITY_S8;774;10446;2050;52
30.11.2020;VC.19;Hlavní město Praha;F;PK_OLDAGE_S8;1849;12583;2047;70
30.11.2020;VC.19;Hlavní město Praha;F;PK_PENSIONS_T1;2674;11899;2032;64
30.11.2020;VC.19;Hlavní město Praha;F;PK_POZ;51;9161;1231;62
30.11.2020;VC.19;Hlavní město Praha;M;PK_DISABILITY_S8;1124;10694;2034;51
30.11.2020;VC.19;Hlavní město Praha;M;PK_OLDAGE_S8;2303;13068;2318;69
30.11.2020;VC.19;Hlavní město Praha;M;PK_PENSIONS_T1;3438;12279;2222;64
30.11.2020;VC.19;Hlavní město Praha;M;PK_POZ;11;9100;1245;64
30.11.2020;VC.19;Hlavní město Praha;T;PK_DISABILITY_S8;1898;10592;2040;51
30.11.2020;VC.19;Hlavní město Praha;T;PK_OLDAGE_S8;4152;12852;2197;69
30.11.2020;VC.19;Hlavní město Praha;T;PK_PENSIONS_T1;6112;12113;2139;64
30.11.2020;VC.19;Hlavní město Praha;T;PK_POZ;62;9150;1233;62
30.11.2020;VC.27;Středočeský kraj;F;PK_DISABILITY_S8;1116;10304;2411;51
30.11.2020;VC.27;Středočeský kraj;F;PK_OLDAGE_S8;2435;12425;1999;69
30.11.2020;VC.27;Středočeský kraj;F;PK_PENSIONS_T1;3651;11684;2108;63
30.11.2020;VC.27;Středočeský kraj;F;PK_POZ;100;9023;1375;59
30.11.2020;VC.27;Středočeský kraj;M;PK_DISABILITY_S8;1516;10967;2178;51
30.11.2020;VC.27;Středočeský kraj;M;PK_OLDAGE_S8;2525;13347;2395;69
30.11.2020;VC.27;Středočeský kraj;M;PK_PENSIONS_T1;4059;12433;2313;62
30.11.2020;VC.27;Středočeský kraj;M;PK_POZ;18;7728;2159;58
30.11.2020;VC.27;Středočeský kraj;T;PK_DISABILITY_S8;2632;10686;2277;51
30.11.2020;VC.27;Středočeský kraj;T;PK_OLDAGE_S8;4960;12894;2201;69
30.11.2020;VC.27;Středočeský kraj;T;PK_PENSIONS_T1;7710;12078;2216;62
30.11.2020;VC.27;Středočeský kraj;T;PK_POZ;118;8826;1494;59
30.11.2020;VC.35;Jihočeský kraj;F;PK_DISABILITY_S8;659;9812;2494;50
30.11.2020;VC.35;Jihočeský kraj;F;PK_OLDAGE_S8;1206;12344;1929;68
30.11.2020;VC.35;Jihočeský kraj;F;PK_PENSIONS_T1;1898;11400;2134;62
30.11.2020;VC.35;Jihočeský kraj;F;PK_POZ;33;8652;2414;58
30.11.2020;VC.35;Jihočeský kraj;M;PK_DISABILITY_S8;898;10347;2106;51
30.11.2020;VC.35;Jihočeský kraj;M;PK_OLDAGE_S8;1254;13150;2335;68
30.11.2020;VC.35;Jihočeský kraj;M;PK_PENSIONS_T1;2161;11963;2240;61
30.11.2020;VC.35;Jihočeský kraj;M;PK_POZ;9;7991;2233;57
30.11.2020;VC.35;Jihočeský kraj;T;PK_DISABILITY_S8;1557;10120;2270;51
30.11.2020;VC.35;Jihočeský kraj;T;PK_OLDAGE_S8;2460;12754;2136;68
30.11.2020;VC.35;Jihočeský kraj;T;PK_PENSIONS_T1;4059;11700;2191;61
30.11.2020;VC.35;Jihočeský kraj;T;PK_POZ;42;8510;2375;58
30.11.2020;VC.43;Plzeňský kraj;F;PK_DISABILITY_S8;561;10663;1937;50
30.11.2020;VC.43;Plzeňský kraj;F;PK_OLDAGE_S8;1003;12321;1937;68
30.11.2020;VC.43;Plzeňský kraj;F;PK_PENSIONS_T1;1599;11678;1930;62
30.11.2020;VC.43;Plzeňský kraj;F;PK_POZ;35;9510;1619;58
30.11.2020;VC.43;Plzeňský kraj;M;PK_DISABILITY_S8;887;10888;2010;50
30.11.2020;VC.43;Plzeňský kraj;M;PK_OLDAGE_S8;1180;13291;2307;69
30.11.2020;VC.43;Plzeňský kraj;M;PK_PENSIONS_T1;2072;12248;2178;61
30.11.2020;VC.43;Plzeňský kraj;M;PK_POZ;5;7205;1433;49
30.11.2020;VC.43;Plzeňský kraj;T;PK_DISABILITY_S8;1448;10801;1982;50
30.11.2020;VC.43;Plzeňský kraj;T;PK_OLDAGE_S8;2183;12846;2137;68
30.11.2020;VC.43;Plzeňský kraj;T;PK_PENSIONS_T1;3671;11999;2070;62
30.11.2020;VC.43;Plzeňský kraj;T;PK_POZ;40;9222;1595;57
30.11.2020;VC.51;Karlovarský kraj;F;PK_DISABILITY_S8;360;10473;2014;51
30.11.2020;VC.51;Karlovarský kraj;F;PK_OLDAGE_S8;964;11929;1812;68
30.11.2020;VC.51;Karlovarský kraj;F;PK_PENSIONS_T1;1362;11458;1867;63
30.11.2020;VC.51;Karlovarský kraj;F;PK_POZ;38;8841;1880;58
30.11.2020;VC.51;Karlovarský kraj;M;PK_DISABILITY_S8;524;10724;1976;51
30.11.2020;VC.51;Karlovarský kraj;M;PK_OLDAGE_S8;976;12848;2208;68
30.11.2020;VC.51;Karlovarský kraj;M;PK_PENSIONS_T1;1504;12095;2127;62
30.11.2020;VC.51;Karlovarský kraj;M;PK_POZ;4;7985;2042;60
30.11.2020;VC.51;Karlovarský kraj;T;PK_DISABILITY_S8;884;10622;1991;51
30.11.2020;VC.51;Karlovarský kraj;T;PK_OLDAGE_S8;1940;12391;2012;69
30.11.2020;VC.51;Karlovarský kraj;T;PK_PENSIONS_T1;2866;11792;2004;63
30.11.2020;VC.51;Karlovarský kraj;T;PK_POZ;42;8760;1895;58
30.11.2020;VC.60;Ústecký kraj;F;PK_DISABILITY_S8;1374;10186;1791;50
30.11.2020;VC.60;Ústecký kraj;F;PK_OLDAGE_S8;2842;12007;1758;69
30.11.2020;VC.60;Ústecký kraj;F;PK_PENSIONS_T1;4363;11335;1750;63
30.11.2020;VC.60;Ústecký kraj;F;PK_POZ;147;9092;1215;59
30.11.2020;VC.60;Ústecký kraj;M;PK_DISABILITY_S8;2111;10667;1821;51
30.11.2020;VC.60;Ústecký kraj;M;PK_OLDAGE_S8;2847;13186;2242;69
30.11.2020;VC.60;Ústecký kraj;M;PK_PENSIONS_T1;4972;12103;2062;61
30.11.2020;VC.60;Ústecký kraj;M;PK_POZ;14;8485;1940;57
30.11.2020;VC.60;Ústecký kraj;T;PK_DISABILITY_S8;3485;10477;1809;51
30.11.2020;VC.60;Ústecký kraj;T;PK_OLDAGE_S8;5689;12597;2000;69
30.11.2020;VC.60;Ústecký kraj;T;PK_PENSIONS_T1;9335;11744;1917;62
30.11.2020;VC.60;Ústecký kraj;T;PK_POZ;161;9039;1278;59
30.11.2020;VC.78;Liberecký kraj;F;PK_DISABILITY_S8;652;10110;1811;51
30.11.2020;VC.78;Liberecký kraj;F;PK_OLDAGE_S8;1247;12233;1829;68
30.11.2020;VC.78;Liberecký kraj;F;PK_PENSIONS_T1;1930;11460;1813;62
30.11.2020;VC.78;Liberecký kraj;F;PK_POZ;31;8779;1179;57
30.11.2020;VC.78;Liberecký kraj;M;PK_DISABILITY_S8;901;10954;2032;51
30.11.2020;VC.78;Liberecký kraj;M;PK_OLDAGE_S8;1249;13331;2351;69
30.11.2020;VC.78;Liberecký kraj;M;PK_PENSIONS_T1;2158;12317;2215;61
30.11.2020;VC.78;Liberecký kraj;M;PK_POZ;8;7524;1743;49
30.11.2020;VC.78;Liberecký kraj;T;PK_DISABILITY_S8;1553;10599;1939;51
30.11.2020;VC.78;Liberecký kraj;T;PK_OLDAGE_S8;2496;12782;2090;69
30.11.2020;VC.78;Liberecký kraj;T;PK_PENSIONS_T1;4088;11912;2025;62
30.11.2020;VC.78;Liberecký kraj;T;PK_POZ;39;8522;1295;55
30.11.2020;VC.86;Královéhradecký kraj;F;PK_DISABILITY_S8;549;10252;1969;50
30.11.2020;VC.86;Královéhradecký kraj;F;PK_OLDAGE_S8;1024;12253;1899;68
30.11.2020;VC.86;Královéhradecký kraj;F;PK_PENSIONS_T1;1613;11491;1927;62
30.11.2020;VC.86;Královéhradecký kraj;F;PK_POZ;40;8975;2057;56
30.11.2020;VC.86;Královéhradecký kraj;M;PK_DISABILITY_S8;859;11062;2129;51
30.11.2020;VC.86;Královéhradecký kraj;M;PK_OLDAGE_S8;1113;13217;2260;69
30.11.2020;VC.86;Královéhradecký kraj;M;PK_PENSIONS_T1;1975;12270;2203;61
30.11.2020;VC.86;Královéhradecký kraj;M;PK_POZ;3;7020;2522;57
30.11.2020;VC.86;Královéhradecký kraj;T;PK_DISABILITY_S8;1408;10746;2067;51
30.11.2020;VC.86;Královéhradecký kraj;T;PK_OLDAGE_S8;2137;12755;2087;69
